Date,Open,High,Low,Close,Volume,next_close_is_high,next_close_is_low
19-Jun-09,355.3,362.3,352.1,359.7,26024485,0,1
18-Jun-09,358,358.3,349.7,356.14,7358837,1,0
17-Jun-09,355,358.7,352.1,355.8,9521071,1,0
16-Jun-09,358,366.3,354.9,361.6,10135454,0,1
15-Jun-09,361.4,363.7,353.5,356.1,6321978,1,0
12-Jun-09,361.4,365.6,361.2,364.5,4618412,0,1
11-Jun-09,357.3,365.9,355.2,363.3,8372893,1,0
10-Jun-09,362.3,366.4,356.1,357.6,6115357,1,0
9-Jun-09,360,366.1,358,360.5,2482690,0,1
8-Jun-09,362.1,363.4,355.7,361.5,4323939,0,1
5-Jun-09,364.7,369,361.6,363.5,5298091,0,1
4-Jun-09,354.5,363.5,352.7,360.8,3820806,1,0
3-Jun-09,354.2,358.6,351.2,353.3,4287946,1,0
2-Jun-09,360.5,361.1,351.2,352.4,5304501,1,0
1-Jun-09,369.1,369.2,357.3,359.3,5400018,0,1
29-May-09,372.1,374.3,364,364.9,8381733,0,1
28-May-09,369,371.5,364.7,368.4,6476923,0,1
27-May-09,362.8,375.6,361.4,373.6,9207219,0,1
26-May-09,349.1,367.7,347.3,363.3,6602551,1,0
22-May-09,347.1,354,345,350.9,24921894,1,0
21-May-09,354.4,356.4,345.7,348.3,4599522,1,0
20-May-09,355.5,359,353.4,356.1,22491217,0,1
19-May-09,357.5,359.8,351.1,355.8,5286185,1,0
18-May-09,354.9,362,351.8,359.8,5426162,0,1
15-May-09,358.1,358.1,350.8,355.4,22828461,1,0
14-May-09,353.5,356.3,350.4,355,6278420,1,0
13-May-09,355.2,357.4,350.4,352.9,41044471,1,0
12-May-09,339.9,355,339.4,352.5,16662058,1,0
11-May-09,349,349.1,337.9,340,13138234,1,0
8-May-09,349.8,352.4,347.2,347.9,6247233,0,1
7-May-09,346.9,353.8,341.8,345,10298234,1,0
6-May-09,336.7,348.3,336.7,345.1,4481915,0,1
5-May-09,342.5,345.6,333.7,338.4,9469487,1,0
1-May-09,336.8,341.6,334.2,340.5,13680395,0,1
30-Apr-09,346.9,346.9,335.1,337.2,5969574,1,0
29-Apr-09,342,343.7,336.3,343,9373061,0,1
28-Apr-09,352.2,353.1,346.4,347.9,11756226,0,1
27-Apr-09,352,357.1,350.5,354.1,3884699,0,1
24-Apr-09,360,360,350.9,355.4,8626955,0,1
23-Apr-09,347,360.8,346.4,357,4697560,0,1
22-Apr-09,347.6,353.1,346.6,351.3,5295637,1,0
21-Apr-09,338,353.3,336.5,348.3,12845417,1,0
20-Apr-09,330,338.2,329,332.1,3858825,1,0
17-Apr-09,339.9,342.7,329.1,329.9,34403461,1,0
16-Apr-09,329.1,334,325.1,330,19160625,0,1
15-Apr-09,321,330.8,321,329.2,17586556,1,0
14-Apr-09,333.2,333.2,321,323.5,22680370,1,0
9-Apr-09,332.9,336.9,328.5,331.5,19204214,0,1
8-Apr-09,329,337.6,327.7,334.6,21882225,0,1
7-Apr-09,330.4,334.3,324.2,329.2,17319619,1,0
6-Apr-09,337.9,342,325.6,327,23293577,1,0
3-Apr-09,347.2,348.4,329.7,332.6,30926800,0,1
2-Apr-09,342,351.1,337.3,348.7,40698021,0,1
1-Apr-09,331.1,334.6,326.5,333.3,24877341,1,0
31-Mar-09,321,334.2,320.1,333.4,35854614,0,1
30-Mar-09,317,324,311.8,315.6,23597460,1,0
27-Mar-09,330,331.4,315.7,317.5,27659249,0,1
26-Mar-09,331.8,334.4,324.5,331.1,16867455,0,1
25-Mar-09,329.7,337.2,329.7,332.8,16661591,0,1
24-Mar-09,328,336.7,327,329.6,23864733,1,0
23-Mar-09,324,329.6,321.4,325.4,21952384,1,0
20-Mar-09,327.2,329.7,319.3,322.3,41238547,1,0
19-Mar-09,341.2,341.2,325,328.9,29511306,0,1
18-Mar-09,342.7,348.6,332.8,338.1,20682181,0,1
17-Mar-09,336.1,343.3,332.4,342.4,19493796,0,1
16-Mar-09,330,337.5,330,336.7,18605620,1,0
13-Mar-09,322.7,331.7,322.4,327.9,23514347,1,0
12-Mar-09,316.3,324.8,310.1,321.8,26080195,1,0
11-Mar-09,314.9,323.3,312.9,315.4,25764855,1,0
10-Mar-09,304.6,315,302.1,314,24253252,1,0
9-Mar-09,311,311,301.4,306.2,28403558,1,0
6-Mar-09,305,311.4,305,308,22766179,0,1
5-Mar-09,309.1,313.9,305,306.2,22844076,1,0
4-Mar-09,310.5,315.5,304.9,311.3,26566195,0,1
3-Mar-09,320.6,323.6,307,309.9,28010927,1,0
2-Mar-09,328.8,331.5,320.2,321.9,23208934,0,1
27-Feb-09,336.6,338.5,329.5,333.2,26343818,0,1
26-Feb-09,332,343.8,332,338.2,25360727,0,1
25-Feb-09,333,334.5,325.2,331.5,22674292,1,0
24-Feb-09,333.1,336,327,331.8,22150846,0,1
23-Feb-09,344.9,348,335.4,337.5,24856811,0,1
20-Feb-09,350,351.5,339.3,344.7,29888830,0,1
19-Feb-09,344.5,357.9,343.5,352,24337091,0,1
18-Feb-09,347,348.7,338,342.3,26017594,1,0
17-Feb-09,351.7,354,341.5,345.8,27500733,0,1
16-Feb-09,357.5,359,351.5,353.5,14111358,0,1
13-Feb-09,361.4,362,356.8,358.7,18040424,0,1
12-Feb-09,355,360.7,350.4,353.5,21329702,1,0
11-Feb-09,362.6,365,353.5,358.6,20619406,0,1
9-Feb-09,369.3,371.8,365,366.2,22533362,0,1
6-Feb-09,365.8,375.5,361.6,373.2,29950676,0,1
5-Feb-09,362.8,370,357,365.3,25726340,1,0
4-Feb-09,362.1,368.9,358.8,365.8,22029747,0,1
3-Feb-09,347,361.5,346.8,360.8,26848154,1,0
2-Feb-09,358.4,359.9,345.3,347.4,24017868,1,0
30-Jan-09,361.4,370,352.5,358.2,25945442,0,1
29-Jan-09,363,363.7,352.1,361.4,36151761,0,1
28-Jan-09,361.3,364.9,359.4,361.9,20630783,0,1
27-Jan-09,360.6,361.8,356.2,359.4,15166210,1,0
26-Jan-09,353.4,361.4,351.4,360.6,19864662,0,1
23-Jan-09,348.8,357.9,345.6,356.5,21473364,1,0
22-Jan-09,354.9,356.9,345.5,349.9,22555920,1,0
21-Jan-09,348,359.5,348,351.3,32282819,0,1
20-Jan-09,350.2,355,343,350.7,23158947,1,0
19-Jan-09,349.1,356.8,347.7,353.4,16814286,0,1
16-Jan-09,350,351.7,344.8,344.8,19125829,1,0
15-Jan-09,344.8,349.9,337.5,344.5,30017249,1,0
14-Jan-09,355,357,341,346.6,25626752,0,1
13-Jan-09,357.7,361.7,348.4,351.6,39246408,0,1
12-Jan-09,360.7,362.8,347.6,350.3,27062280,1,0
9-Jan-09,360,368,359,363.1,15223272,0,1
8-Jan-09,360.7,362.6,345,361.1,26066557,1,0
7-Jan-09,357.3,364.1,352.1,360.3,18739211,1,0
6-Jan-09,359.5,365,350.3,355.4,23342137,1,0
5-Jan-09,369.9,369.9,358.4,360.7,10405124,0,1
2-Jan-09,360,365.2,357.6,365.2,3062352,0,1
31-Dec-08,361.9,365,356.2,360,5129911,1,0
30-Dec-08,349.9,360.9,346.5,356.5,11064175,1,0
29-Dec-08,344.5,349.1,338.2,347,9181571,1,0
24-Dec-08,342,349.7,340.4,340.4,3965440,1,0
23-Dec-08,349,353.3,343.6,345.3,14470899,0,1
22-Dec-08,354.2,361.5,345.5,351.7,27909742,0,1
19-Dec-08,341,362.5,340.1,358.4,46788581,0,1
18-Dec-08,327.6,348.3,326.1,343,35789107,1,0
17-Dec-08,334.2,335.4,326,330.5,27251541,1,0
16-Dec-08,333.5,333.5,323.2,328.3,24691753,1,0
15-Dec-08,335,335,321,327,19172334,1,0
12-Dec-08,319.5,334.5,317.9,329.7,23602768,0,1
11-Dec-08,331.5,337.8,324.7,327.7,29480776,1,0
10-Dec-08,338.6,339.5,325.8,334.3,22359884,0,1
9-Dec-08,325.2,340.7,322.7,335.6,28754243,0,1
8-Dec-08,336,340,328.8,329.5,28485576,1,0
5-Dec-08,324.3,339.1,318.1,324.9,37074945,1,0
4-Dec-08,337.1,339,324,326,41528259,0,1
3-Dec-08,325.4,339.2,318,334.9,47303156,0,1
2-Dec-08,299,326.4,299,325.4,85426071,1,0
1-Dec-08,300,300,286.1,288,44852003,1,0
28-Nov-08,304,304,285.8,295.3,41405581,0,1
27-Nov-08,292.6,303.5,291.5,301.6,31825036,0,1
26-Nov-08,302.6,303,288.9,290.4,31853990,1,0
25-Nov-08,294.2,310.5,292.9,301.4,39551304,0,1
24-Nov-08,289,300,287.1,299.8,55176121,1,0
21-Nov-08,297.1,299.4,283.8,285.9,53497931,1,0
20-Nov-08,300.9,308.6,293,296.3,50671794,0,1
19-Nov-08,319.9,322.7,307,307.2,35299871,0,1
18-Nov-08,311,318,304,316.7,33577820,0,1
17-Nov-08,324,329.5,307.1,308.7,41489424,1,0
14-Nov-08,335.1,338,322.3,330.6,33047730,0,1
13-Nov-08,315.9,332.4,312.5,329.1,48940311,1,0
12-Nov-08,333,335.3,313.1,322.3,41746848,1,0
11-Nov-08,319.5,336.5,316,331.6,54135090,0,1
10-Nov-08,350.1,359.6,321.9,323,39707478,1,0
7-Nov-08,342,346,336,343.2,30224754,0,1
6-Nov-08,335.6,347.3,328,339.8,29535030,1,0
5-Nov-08,343,347.2,336,341,27563471,0,1
4-Nov-08,332.7,342,326.7,341.1,50758437,0,1
3-Nov-08,345,345,326,332.7,35711368,1,0
31-Oct-08,318,342.8,318,339.4,38559304,0,1
30-Oct-08,335,346.5,318.1,326,35229506,1,0
29-Oct-08,328,334.6,314,332.3,55258689,0,1
28-Oct-08,343.3,343.4,312.1,318.6,48069143,1,0
27-Oct-08,314,335.9,303,333.6,39242387,0,1
24-Oct-08,315.1,323.7,300.8,318,42192503,1,0
23-Oct-08,325,327.9,314.1,326.6,32159098,0,1
22-Oct-08,332.8,335.7,318.4,321.7,33846172,1,0
21-Oct-08,347,350,327,337.8,33821646,0,1
20-Oct-08,348.6,354,331.5,337,25308775,1,0
17-Oct-08,328.9,339.1,316.1,338.5,61255480,0,1
16-Oct-08,320.1,326.8,311,317.9,51254410,1,0
15-Oct-08,353.3,359.8,333,335,52673010,0,1
14-Oct-08,375,380,344.7,357.9,35635517,0,1
13-Oct-08,353,360.4,336.6,356.4,56401643,1,0
10-Oct-08,330.8,358,330,332.7,38097119,1,0
9-Oct-08,383.5,389.7,365.5,366.6,35323463,0,1
8-Oct-08,380,400,368,381.1,54022670,0,1
7-Oct-08,403.8,411,385.4,396.8,31422190,0,1
6-Oct-08,401.1,415.4,397.7,403.8,31865205,0,1
3-Oct-08,389.7,419,389.7,415.7,39637091,0,1
2-Oct-08,398,400.8,389,393.3,26696786,1,0
1-Oct-08,387.9,398,385.3,394.5,48084682,0,1
30-Sep-08,369,395,364.1,387.6,50441859,1,0
29-Sep-08,366,382,366,369.9,45367377,1,0
26-Sep-08,366,373,366,370.9,23061315,0,1
25-Sep-08,385.8,385.8,369.1,373,34932065,0,1
24-Sep-08,383,389.5,378,382.3,31744076,0,1
23-Sep-08,384,389.8,377.7,383.1,29313781,0,1
22-Sep-08,385,395.9,385,388.9,21543938,0,1
19-Sep-08,379.7,404.6,364.4,394.3,53688821,0,1
18-Sep-08,380.2,391.1,371.4,387.4,41524572,1,0
17-Sep-08,359.7,373.8,353.4,372.8,53881263,1,0
16-Sep-08,362,369.2,355,358.6,28878722,1,0
15-Sep-08,366.2,371.9,360,367.6,30608437,0,1
12-Sep-08,376.5,380.4,363.9,374.3,31356331,0,1
11-Sep-08,382,382,368.8,374.4,26159053,0,1
10-Sep-08,383.5,386.9,374,381.8,24047235,0,1
9-Sep-08,381.8,391.2,380.3,383.5,34929748,0,1
8-Sep-08,379.9,386.8,378.3,384,16799607,0,1
5-Sep-08,373.8,378.8,365,369.2,38250620,1,0
4-Sep-08,386.6,391.3,374.6,377.1,15314246,0,1
3-Sep-08,396,396,384.1,388,22425077,0,1
2-Sep-08,387.4,400.6,387.4,396.5,29024667,0,1
1-Sep-08,378,390.7,376,388.8,14856229,1,0
29-Aug-08,384.8,387.8,380,381.5,23118906,1,0
28-Aug-08,380,384.9,373.2,383.5,20310029,0,1
27-Aug-08,382.4,383.1,377,379.5,16919146,1,0
26-Aug-08,377.5,386.8,371.7,385,20318424,0,1
22-Aug-08,374.9,385,365.4,384.6,20108676,1,0
21-Aug-08,367,373.9,363.7,371.4,19026659,1,0
20-Aug-08,378,379.6,368,370.5,12339809,1,0
19-Aug-08,381,382.7,375.7,378.2,26428210,0,1
18-Aug-08,384.4,390.1,380.5,383.3,18391589,0,1
15-Aug-08,388.3,392.4,381.1,388.1,18973894,0,1
14-Aug-08,379.8,387.8,373,386.4,25433273,1,0
13-Aug-08,396.1,397,376.9,376.9,29823291,1,0
12-Aug-08,394.6,399.5,389.5,396.8,20802688,0,1
11-Aug-08,387,394.2,381.6,394.1,17017914,1,0
8-Aug-08,375,387.4,375,384.9,15550619,1,0
7-Aug-08,385,390.9,376.9,377.9,20122025,1,0
6-Aug-08,387,389.8,380,387.9,19381413,0,1
5-Aug-08,366.7,388.8,366.7,387.4,24781715,1,0
4-Aug-08,364.9,368.7,362.9,367.3,12951692,1,0
1-Aug-08,359.8,366.9,357.7,361.2,18949136,1,0
31-Jul-08,373.3,374.1,360,360.4,32391017,1,0
30-Jul-08,376.7,382.2,371.3,373.3,21427940,0,1
29-Jul-08,373,376.6,363.2,373.4,12675177,0,1
28-Jul-08,377.3,378.2,367.2,375.5,16538396,0,1
25-Jul-08,374,380.2,367.5,377.3,35477581,0,1
24-Jul-08,385,386.5,375.2,376.5,25513811,1,0
23-Jul-08,387,387.1,378.5,383.3,29188977,0,1
22-Jul-08,372.6,382.4,365.4,381.4,31771146,1,0
21-Jul-08,371.3,378.2,364.1,376.3,23925935,1,0
18-Jul-08,388,388,372.9,375.8,47295850,1,0
17-Jul-08,384.1,392.4,378.1,388.8,43861544,0,1
16-Jul-08,371.9,379.4,360.5,375.7,35467955,1,0
15-Jul-08,353.9,370,349.4,364.7,32510776,1,0
14-Jul-08,356.8,362.2,353.8,354.6,20200901,1,0
11-Jul-08,374,374.2,355.3,355.3,42252054,0,1
10-Jul-08,374.9,378.2,369,371,32585987,0,1
9-Jul-08,372,378.9,367.3,378.8,38982872,0,1
8-Jul-08,355,374.5,349.8,368.9,35439157,1,0
7-Jul-08,363,363.5,350.2,361.4,28981394,1,0
4-Jul-08,341.6,360,337.6,359.2,34083140,1,0
3-Jul-08,347,348.8,341,341.5,60872633,1,0
2-Jul-08,356,363.9,343.7,343.7,52148092,0,1
1-Jul-08,363,368.3,351.4,363,40374253,0,1
30-Jun-08,358,370.6,358,369.3,25615489,0,1
27-Jun-08,356,364,352.4,360.5,39196250,1,0
26-Jun-08,377.2,377.2,364.7,364.7,32139841,0,1
25-Jun-08,365.2,381.6,365.2,381,27852040,0,1
24-Jun-08,379.7,379.7,362.3,365.1,41379984,1,0
23-Jun-08,371,380.2,371,378,19429679,0,1
20-Jun-08,382.5,387.2,371.5,374.5,41588724,1,0
19-Jun-08,381.5,388.7,380.4,384.5,46043615,0,1
18-Jun-08,391.2,392,378,381.3,31329681,1,0
17-Jun-08,389.2,402.5,387.2,393,30617964,0,1
16-Jun-08,388,391.8,385.1,386.7,23431429,1,0
13-Jun-08,387.5,393.9,382.4,390,24059212,0,1
12-Jun-08,386.4,390.8,384.7,387.7,24044610,1,0
11-Jun-08,394.2,397.5,384,386.1,30773871,1,0
10-Jun-08,392.5,397.8,385.7,391.8,40458610,0,1
9-Jun-08,410.5,412,400.2,401.9,21066435,0,1
6-Jun-08,418,420.5,408.6,409.6,22110107,0,1
5-Jun-08,413.5,420.5,412,417.5,24177888,0,1
4-Jun-08,410.3,414.5,408.7,411.5,21907115,1,0
3-Jun-08,407,415.7,407,412,19745267,0,1
2-Jun-08,412.5,414,405.7,409,17120256,1,0
30-May-08,413.5,419.3,412,414.1,22506738,0,1
29-May-08,419.5,421.9,410.7,411.8,21245216,1,0
28-May-08,417.2,422.1,414.5,419.3,22544473,0,1
27-May-08,414,416.8,410.1,414,17416360,1,0
23-May-08,420,423.6,414,414,17078533,0,0
22-May-08,414,423.4,411.5,422,22886122,0,1
21-May-08,424.5,425.3,413.3,415.5,23348947,1,0
20-May-08,432,432.1,422.3,423,23495844,0,1
19-May-08,442,442,428.6,430.8,15865423,0,1
16-May-08,431.5,440.75,429.5,434.5,56186952,0,1
15-May-08,428,435.75,424,430.25,17462250,1,0
14-May-08,437,439.5,427.75,429.5,21735100,1,0
13-May-08,434.5,438.5,425.75,437,25337479,0,1
12-May-08,429,433.5,426.75,431.5,14573071,1,0
9-May-08,427.25,432.25,422.75,427,15560287,1,0
8-May-08,421,431.5,421,430,21672818,0,1
7-May-08,430.25,431.5,423.75,427,22309114,1,0
6-May-08,431.25,435.5,429,430.5,22679474,0,1
2-May-08,432.75,439,429.75,436,25462259,0,1
1-May-08,428.25,428.25,422.75,427,11780007,1,0
30-Apr-08,418,431.75,418,429,27227610,0,1
29-Apr-08,416.25,421.5,413.25,417.75,32015418,1,0
28-Apr-08,426.25,428.75,418.25,420,17097961,0,1
25-Apr-08,416.5,428,416,426.5,29100700,0,1
24-Apr-08,408.25,416.25,402.75,414,23181963,1,0
23-Apr-08,405.25,411.5,400,410.5,22015798,1,0
22-Apr-08,417.25,418,411.5,411.5,20589785,0,1
21-Apr-08,411,418,406,417,23762389,0,1
18-Apr-08,403,416.75,403,410.25,28186792,1,0
17-Apr-08,421,422,405,405,44168807,1,0
16-Apr-08,422,423.25,416.5,418.25,82805243,0,1
15-Apr-08,400,425,400,419.5,75211513,0,1
14-Apr-08,385.75,395.5,383.5,391,26926284,1,0
11-Apr-08,393.5,399.75,386.75,387.75,34423075,1,0
10-Apr-08,400,402.75,389.5,391.75,27079479,0,1
9-Apr-08,399.5,401.5,393.25,400.25,24658783,0,1
8-Apr-08,409,410,398,401,26131764,0,1
7-Apr-08,405,410,402,409.5,19916476,0,1
4-Apr-08,403.5,410.25,402,404.75,23904062,1,0
3-Apr-08,408.5,409,400.5,403.75,15959856,1,0
2-Apr-08,413.25,413.75,402.5,407.75,33974288,0,1
1-Apr-08,380,406.75,379.25,405.25,49664486,1,0
31-Mar-08,386,386,372.5,379,51107564,1,0
28-Mar-08,394.75,394.75,386.5,390.25,16480538,0,1
27-Mar-08,390,397.25,386,392.75,19639595,0,1
26-Mar-08,391,394.5,388,391.25,25772999,1,0
25-Mar-08,397.75,401.25,391.75,394.5,40869633,0,1
20-Mar-08,374.25,391.75,371.5,389.5,68739261,1,0
19-Mar-08,374.25,379.25,368,375.75,34342058,1,0
18-Mar-08,369.5,380.5,366.75,373.5,40872988,1,0
17-Mar-08,373.75,376,364.25,364.25,50203018,1,0
